model	metabolite
lane821s003035_bin.1.p	xyl__D
lane821s003035_bin.1.p	zn2
lane821s003036_shovill	R_sink_mobd_c
lane821s003036_shovill	R_sink_sheme_c
lane821s003036_shovill	12ppd__S
lane821s003036_shovill	23camp
lane821s003036_shovill	23ccmp
lane821s003036_shovill	23cgmp
lane821s003036_shovill	23cump
lane821s003036_shovill	25dkglcn
lane821s003036_shovill	3amp
lane821s003036_shovill	3cmp
lane821s003036_shovill	3gmp
lane821s003036_shovill	3mb
lane821s003036_shovill	3ump
lane821s003036_shovill	4abz
lane821s003036_shovill	4hphac
lane821s003036_shovill	4hpro_LT
lane821s003036_shovill	5aptn
lane821s003036_shovill	5mcsn
lane821s003036_shovill	LalaDgluMdapDala
lane821s003036_shovill	LalaDgluMdap
lane821s003036_shovill	Larab
lane821s003036_shovill	acgam
lane821s003036_shovill	adn
lane821s003036_shovill	ala__D
lane821s003036_shovill	ala__L
lane821s003036_shovill	alaala
lane821s003036_shovill	anhgm
lane821s003036_shovill	arab__L
lane821s003036_shovill	arg__L
lane821s003036_shovill	btn
lane821s003036_shovill	but
lane821s003036_shovill	buts
lane821s003036_shovill	butso3
lane821s003036_shovill	bz
lane821s003036_shovill	ca2
lane821s003036_shovill	cellb
lane821s003036_shovill	cgly
lane821s003036_shovill	ch4s
lane821s003036_shovill	chol
lane821s003036_shovill	chor
lane821s003036_shovill	cl
lane821s003036_shovill	cmp
lane821s003036_shovill	cobalt2
lane821s003036_shovill	cu2
lane821s003036_shovill	dextrin
lane821s003036_shovill	feenter
lane821s003036_shovill	fol
lane821s003036_shovill	glcman4
lane821s003036_shovill	glcman6
lane821s003036_shovill	gln__L
lane821s003036_shovill	glucan4
lane821s003036_shovill	glucan6
lane821s003036_shovill	gly_asn__L
lane821s003036_shovill	glyald
lane821s003036_shovill	gua
lane821s003036_shovill	h
lane821s003036_shovill	his__L
lane821s003036_shovill	k
lane821s003036_shovill	leu__L
lane821s003036_shovill	lmn2
lane821s003036_shovill	lys__L
lane821s003036_shovill	mal__L
lane821s003036_shovill	malt
lane821s003036_shovill	malthx
lane821s003036_shovill	malttr
lane821s003036_shovill	maltttr
lane821s003036_shovill	manb
lane821s003036_shovill	mantr
lane821s003036_shovill	manttr
lane821s003036_shovill	mbdg
lane821s003036_shovill	melib
lane821s003036_shovill	met__L
lane821s003036_shovill	metox__R
lane821s003036_shovill	mg2
lane821s003036_shovill	mn2
lane821s003036_shovill	mobd
lane821s003036_shovill	mso3
lane821s003036_shovill	nac
lane821s003036_shovill	nh4
lane821s003036_shovill	nmn
lane821s003036_shovill	no3
lane821s003036_shovill	no
lane821s003036_shovill	o2
lane821s003036_shovill	orn
lane821s003036_shovill	oxa
lane821s003036_shovill	pacald
lane821s003036_shovill	pentso3
lane821s003036_shovill	phe__L
lane821s003036_shovill	pnto__R
lane821s003036_shovill	ppap
lane821s003036_shovill	pro__L
lane821s003036_shovill	progly
lane821s003036_shovill	ptrc
lane821s003036_shovill	pyovd_kt
lane821s003036_shovill	pyr
lane821s003036_shovill	raffin
lane821s003036_shovill	rib__D
lane821s003036_shovill	ribflv
lane821s003036_shovill	s
lane821s003036_shovill	sbt__D
lane821s003036_shovill	ser__D
lane821s003036_shovill	so3
lane821s003036_shovill	so4
lane821s003036_shovill	succ
lane821s003036_shovill	sula
lane821s003036_shovill	sulfac
lane821s003036_shovill	taur
lane821s003036_shovill	tet
lane821s003036_shovill	thm
lane821s003036_shovill	tre
lane821s003036_shovill	trp__L
lane821s003036_shovill	tyr__L
lane821s003036_shovill	udcpp
lane821s003036_shovill	uri
lane821s003036_shovill	val__L
lane821s003036_shovill	xtsn
lane821s003036_shovill	xyl3
lane821s003036_shovill	xyl__D
lane821s003036_shovill	xylan4
lane821s003036_shovill	xylan8
lane821s003036_shovill	zn2
lane821s003038_bin.1.o	R_sink_hemeO_c
lane821s003038_bin.1.o	R_sink_lipopb_c
lane821s003038_bin.1.o	R_sink_sheme_c
lane821s003038_bin.1.o	12ppd__S
lane821s003038_bin.1.o	14glucan
lane821s003038_bin.1.o	23camp
lane821s003038_bin.1.o	23ccmp
lane821s003038_bin.1.o	23cgmp
lane821s003038_bin.1.o	23cump
lane821s003038_bin.1.o	25dkglcn
lane821s003038_bin.1.o	2hxmp
lane821s003038_bin.1.o	2mbald
lane821s003038_bin.1.o	3amp
lane821s003038_bin.1.o	3cmp
lane821s003038_bin.1.o	3hoxpac
lane821s003038_bin.1.o	3ump
lane821s003038_bin.1.o	4abut
lane821s003038_bin.1.o	4hba
lane821s003038_bin.1.o	4hphac
lane821s003038_bin.1.o	4hpro_LT
lane821s003038_bin.1.o	5oxpro
lane821s003038_bin.1.o	abt__L
lane821s003038_bin.1.o	acald
lane821s003038_bin.1.o	acgam
lane821s003038_bin.1.o	actn__R
lane821s003038_bin.1.o	adn
lane821s003038_bin.1.o	agm
lane821s003038_bin.1.o	ala_B
lane821s003038_bin.1.o	ala_L_asp__L
lane821s003038_bin.1.o	ala_L_glu__L
lane821s003038_bin.1.o	ala__D
lane821s003038_bin.1.o	ala__L
lane821s003038_bin.1.o	alltn
lane821s003038_bin.1.o	anhgm
lane821s003038_bin.1.o	arab__L
lane821s003038_bin.1.o	arbt
lane821s003038_bin.1.o	arg__L
lane821s003038_bin.1.o	asn__L
lane821s003038_bin.1.o	btn
lane821s003038_bin.1.o	buts
lane821s003038_bin.1.o	ca2
lane821s003038_bin.1.o	cellb
lane821s003038_bin.1.o	cgly
lane821s003038_bin.1.o	chol
lane821s003038_bin.1.o	chols
lane821s003038_bin.1.o	cinnm
lane821s003038_bin.1.o	cit
lane821s003038_bin.1.o	cl
lane821s003038_bin.1.o	co2
lane821s003038_bin.1.o	cobalt2
lane821s003038_bin.1.o	csn
lane821s003038_bin.1.o	cu2
lane821s003038_bin.1.o	cys__L
lane821s003038_bin.1.o	cytd
lane821s003038_bin.1.o	dad_2
lane821s003038_bin.1.o	dca
lane821s003038_bin.1.o	dcyt
lane821s003038_bin.1.o	dextrin
lane821s003038_bin.1.o	dhptd
lane821s003038_bin.1.o	drib
lane821s003038_bin.1.o	etha
lane821s003038_bin.1.o	fe2
lane821s003038_bin.1.o	fe3
lane821s003038_bin.1.o	fe3pyovd_kt
lane821s003038_bin.1.o	feenter
lane821s003038_bin.1.o	fol
lane821s003038_bin.1.o	for
lane821s003038_bin.1.o	fru
lane821s003038_bin.1.o	frulys
lane821s003038_bin.1.o	fum
lane821s003038_bin.1.o	gal
lane821s003038_bin.1.o	galct__D
lane821s003038_bin.1.o	galctn__L
lane821s003038_bin.1.o	galctr__D
lane821s003038_bin.1.o	galt
lane821s003038_bin.1.o	galur
lane821s003038_bin.1.o	gam
lane821s003038_bin.1.o	glc__D
lane821s003038_bin.1.o	glcn__D
lane821s003038_bin.1.o	glcn
lane821s003038_bin.1.o	glcr
lane821s003038_bin.1.o	glcur
lane821s003038_bin.1.o	gln__L
lane821s003038_bin.1.o	gly_asn__L
lane821s003038_bin.1.o	gly_asp__L
lane821s003038_bin.1.o	gly
lane821s003038_bin.1.o	gly_glu__L
lane821s003038_bin.1.o	gly_pro__L
lane821s003038_bin.1.o	glyb
lane821s003038_bin.1.o	glyc3p
lane821s003038_bin.1.o	glyc__R
lane821s003038_bin.1.o	glyc
lane821s003038_bin.1.o	glyclt
lane821s003038_bin.1.o	gsn
lane821s003038_bin.1.o	gthox
lane821s003038_bin.1.o	gthrd
lane821s003038_bin.1.o	gua
lane821s003038_bin.1.o	h2o2
lane821s003038_bin.1.o	h2o
lane821s003038_bin.1.o	h2s
lane821s003038_bin.1.o	h
lane821s003038_bin.1.o	hco3
lane821s003038_bin.1.o	hexs
lane821s003038_bin.1.o	his__L
lane821s003038_bin.1.o	hqn
lane821s003038_bin.1.o	hxa
lane821s003038_bin.1.o	hxan
lane821s003038_bin.1.o	ile__L
lane821s003038_bin.1.o	inost
lane821s003038_bin.1.o	ins
lane821s003038_bin.1.o	k
lane821s003038_bin.1.o	lcts
lane821s003038_bin.1.o	leu__L
lane821s003038_bin.1.o	lipoate
lane821s003038_bin.1.o	lys__L
lane821s003038_bin.1.o	mal__D
lane821s003038_bin.1.o	mal__L
lane821s003038_bin.1.o	malt
lane821s003038_bin.1.o	malthx
lane821s003038_bin.1.o	man
lane821s003038_bin.1.o	melib
lane821s003038_bin.1.o	meoh
lane821s003038_bin.1.o	met_L_ala__L
lane821s003038_bin.1.o	met__D
lane821s003038_bin.1.o	met__L
lane821s003038_bin.1.o	mg2
lane821s003038_bin.1.o	mmet
lane821s003038_bin.1.o	mn2
lane821s003038_bin.1.o	mnl
lane821s003038_bin.1.o	mso3
lane821s003038_bin.1.o	n2o
lane821s003038_bin.1.o	nh4
lane821s003038_bin.1.o	no2
lane821s003038_bin.1.o	no3
lane821s003038_bin.1.o	no
lane821s003038_bin.1.o	o2
lane821s003038_bin.1.o	oaa
lane821s003038_bin.1.o	octa
lane821s003038_bin.1.o	orn__L
lane821s003038_bin.1.o	orot
lane821s003038_bin.1.o	oxa
lane821s003038_bin.1.o	pentso3
lane821s003038_bin.1.o	phe__L
lane821s003038_bin.1.o	pi
lane821s003038_bin.1.o	pnto__R
lane821s003038_bin.1.o	ppap
lane821s003038_bin.1.o	ppoh
lane821s003038_bin.1.o	pro__L
lane821s003038_bin.1.o	progly
lane821s003038_bin.1.o	psclys
lane821s003038_bin.1.o	ptrc
lane821s003038_bin.1.o	pydxn
lane821s003038_bin.1.o	pyovd_kt
lane821s003038_bin.1.o	raffin
lane821s003038_bin.1.o	rib__D
lane821s003038_bin.1.o	ribflv
lane821s003038_bin.1.o	rmn
lane821s003038_bin.1.o	s
lane821s003038_bin.1.o	salchs4
lane821s003038_bin.1.o	salcn
lane821s003038_bin.1.o	ser__D
lane821s003038_bin.1.o	ser__L
lane821s003038_bin.1.o	skm
lane821s003038_bin.1.o	so3
lane821s003038_bin.1.o	so4
lane821s003038_bin.1.o	spmd
lane821s003038_bin.1.o	succ
lane821s003038_bin.1.o	sucr
lane821s003038_bin.1.o	tartr__L
lane821s003038_bin.1.o	taur
lane821s003038_bin.1.o	tet
lane821s003038_bin.1.o	thm
lane821s003038_bin.1.o	thr__L
lane821s003038_bin.1.o	thymd
lane821s003038_bin.1.o	tol
lane821s003038_bin.1.o	tre
lane821s003038_bin.1.o	trp__L
lane821s003038_bin.1.o	tyr__L
lane821s003038_bin.1.o	udcpdp
lane821s003038_bin.1.o	udcpp
lane821s003038_bin.1.o	ura
lane821s003038_bin.1.o	urate
lane821s003038_bin.1.o	uri
lane821s003038_bin.1.o	val__L
lane821s003038_bin.1.o	xan
lane821s003038_bin.1.o	xtsn
lane821s003038_bin.1.o	xyl__D
lane821s003038_bin.1.o	zn2
lane821s003040_bin.1.o	R_sink_hemeO_c
lane821s003040_bin.1.o	R_sink_lipopb_c
lane821s003040_bin.1.o	R_sink_mobd_c
lane821s003040_bin.1.o	14glucan
lane821s003040_bin.1.o	25dkglcn
lane821s003040_bin.1.o	2ddglcn
lane821s003040_bin.1.o	3amp
lane821s003040_bin.1.o	3cmp
lane821s003040_bin.1.o	3mb
lane821s003040_bin.1.o	3ump
lane821s003040_bin.1.o	4ahmmp
lane821s003040_bin.1.o	4hba
lane821s003040_bin.1.o	5dglcn
lane821s003040_bin.1.o	5mdru1p
lane821s003040_bin.1.o	LalaLglu
lane821s003040_bin.1.o	R_3hcmrs7e
lane821s003040_bin.1.o	abt__L
lane821s003040_bin.1.o	ac
lane821s003040_bin.1.o	acald
lane821s003040_bin.1.o	acgam
lane821s003040_bin.1.o	acmum
lane821s003040_bin.1.o	actn__R
lane821s003040_bin.1.o	ala_L_asp__L
lane821s003040_bin.1.o	ala_L_glu__L
lane821s003040_bin.1.o	ala__L
lane821s003040_bin.1.o	alltn
lane821s003040_bin.1.o	anhgm
lane821s003040_bin.1.o	arab__L
lane821s003040_bin.1.o	arbt6p
lane821s003040_bin.1.o	arbt
lane821s003040_bin.1.o	arg__L
lane821s003040_bin.1.o	but
lane821s003040_bin.1.o	buts
lane821s003040_bin.1.o	bz
lane821s003040_bin.1.o	ca2
lane821s003040_bin.1.o	cellb
lane821s003040_bin.1.o	cgly
lane821s003040_bin.1.o	chol
lane821s003040_bin.1.o	chols
lane821s003040_bin.1.o	chor
lane821s003040_bin.1.o	cit
lane821s003040_bin.1.o	cl
lane821s003040_bin.1.o	co2
lane821s003040_bin.1.o	cobalt2
lane821s003040_bin.1.o	csn
lane821s003040_bin.1.o	cu2
lane821s003040_bin.1.o	cys__L
lane821s003040_bin.1.o	cytd
lane821s003040_bin.1.o	dcyt
lane821s003040_bin.1.o	drib
lane821s003040_bin.1.o	etoh
lane821s003040_bin.1.o	fe2
lane821s003040_bin.1.o	fe3
lane821s003040_bin.1.o	fe3pyovd_kt
lane821s003040_bin.1.o	for
lane821s003040_bin.1.o	fru
lane821s003040_bin.1.o	fruur
lane821s003040_bin.1.o	fuc__L
lane821s003040_bin.1.o	g3pc
lane821s003040_bin.1.o	g3pg
lane821s003040_bin.1.o	gal
lane821s003040_bin.1.o	galctn__D
lane821s003040_bin.1.o	galt
lane821s003040_bin.1.o	galur
lane821s003040_bin.1.o	gam
lane821s003040_bin.1.o	glc__D
lane821s003040_bin.1.o	glcn__D
lane821s003040_bin.1.o	glcn
lane821s003040_bin.1.o	glcur
lane821s003040_bin.1.o	gln__L
lane821s003040_bin.1.o	glu__L
lane821s003040_bin.1.o	glucan4
lane821s003040_bin.1.o	glucan6
lane821s003040_bin.1.o	gly_asn__L
lane821s003040_bin.1.o	gly_asp__L
lane821s003040_bin.1.o	gly_glu__L
lane821s003040_bin.1.o	gly_pro__L
lane821s003040_bin.1.o	glyb
lane821s003040_bin.1.o	glyc3p
lane821s003040_bin.1.o	glyc
lane821s003040_bin.1.o	glyclt
lane821s003040_bin.1.o	gthox
lane821s003040_bin.1.o	gthrd
lane821s003040_bin.1.o	gua
lane821s003040_bin.1.o	h2
lane821s003040_bin.1.o	h2o2
lane821s003040_bin.1.o	h2o
lane821s003040_bin.1.o	h2s
lane821s003040_bin.1.o	h
lane821s003040_bin.1.o	hexs
lane821s003040_bin.1.o	hxan
lane821s003040_bin.1.o	ile__L
lane821s003040_bin.1.o	inost
lane821s003040_bin.1.o	k
lane821s003040_bin.1.o	lcts
lane821s003040_bin.1.o	leu__L
lane821s003040_bin.1.o	lipoate
lane821s003040_bin.1.o	lmn2
lane821s003040_bin.1.o	lys__L
lane821s003040_bin.1.o	malt
lane821s003040_bin.1.o	malthx
lane821s003040_bin.1.o	malttr
lane821s003040_bin.1.o	maltttr
lane821s003040_bin.1.o	man6pglyc
lane821s003040_bin.1.o	man
lane821s003040_bin.1.o	melib
lane821s003040_bin.1.o	meoh
lane821s003040_bin.1.o	met_L_ala__L
lane821s003040_bin.1.o	met__D
lane821s003040_bin.1.o	met__L
lane821s003040_bin.1.o	metox__R
lane821s003040_bin.1.o	metox
lane821s003040_bin.1.o	mg2
lane821s003040_bin.1.o	mn2
lane821s003040_bin.1.o	mnl
lane821s003040_bin.1.o	mobd
lane821s003040_bin.1.o	mso3
lane821s003040_bin.1.o	nh4
lane821s003040_bin.1.o	nmn
lane821s003040_bin.1.o	no2
lane821s003040_bin.1.o	no3
lane821s003040_bin.1.o	no
lane821s003040_bin.1.o	o2
lane821s003040_bin.1.o	orn__L
lane821s003040_bin.1.o	oxa
lane821s003040_bin.1.o	pac
lane821s003040_bin.1.o	pentso3
lane821s003040_bin.1.o	pi
lane821s003040_bin.1.o	ppa
lane821s003040_bin.1.o	ppap
lane821s003040_bin.1.o	ppoh
lane821s003040_bin.1.o	progly
lane821s003040_bin.1.o	ptrc
lane821s003040_bin.1.o	pydxn
lane821s003040_bin.1.o	pyovd_kt
lane821s003040_bin.1.o	pyr
lane821s003040_bin.1.o	raffin
lane821s003040_bin.1.o	rib__D
lane821s003040_bin.1.o	ribflv
lane821s003040_bin.1.o	rmn
lane821s003040_bin.1.o	s
lane821s003040_bin.1.o	sbt__D
lane821s003040_bin.1.o	so3
lane821s003040_bin.1.o	so4
lane821s003040_bin.1.o	spmd
lane821s003040_bin.1.o	stfrnA
lane821s003040_bin.1.o	sucr
lane821s003040_bin.1.o	taur
lane821s003040_bin.1.o	thm
lane821s003040_bin.1.o	thr__L
lane821s003040_bin.1.o	thymd
lane821s003040_bin.1.o	tre
lane821s003040_bin.1.o	trp__L
lane821s003040_bin.1.o	tsul
lane821s003040_bin.1.o	udcpdp
lane821s003040_bin.1.o	udcpp
lane821s003040_bin.1.o	ura
lane821s003040_bin.1.o	urate
lane821s003040_bin.1.o	uri
lane821s003040_bin.1.o	val__L
lane821s003040_bin.1.o	xan
lane821s003040_bin.1.o	xyl3
lane821s003040_bin.1.o	xyl__D
lane821s003040_bin.1.o	xylan4
lane821s003040_bin.1.o	xylb
lane821s003040_bin.1.o	zn2
lane821s003040_bin.1.o	ade
lane821s003041_shovill	3amp
lane821s003041_shovill	LalaDgluMdap
lane821s003041_shovill	acgam
lane821s003041_shovill	akg
lane821s003041_shovill	arg__L
lane821s003041_shovill	ca2
lane821s003041_shovill	cellb
lane821s003041_shovill	cl
lane821s003041_shovill	cobalt2
lane821s003041_shovill	cu2
lane821s003041_shovill	cytd
lane821s003041_shovill	drib
lane821s003041_shovill	feenter
lane821s003041_shovill	fol
lane821s003041_shovill	fru
lane821s003041_shovill	gam
lane821s003041_shovill	glc__D
lane821s003041_shovill	glcur
lane821s003041_shovill	glu__L
lane821s003041_shovill	gly_asn__L
lane821s003041_shovill	gly
lane821s003041_shovill	glyc3p
lane821s003041_shovill	glyc
lane821s003041_shovill	gthrd
lane821s003041_shovill	gua
lane821s003041_shovill	h2o2
lane821s003041_shovill	h2o
lane821s003041_shovill	h
lane821s003041_shovill	his__L
lane821s003041_shovill	ile__L
lane821s003041_shovill	k
lane821s003041_shovill	lcts
lane821s003041_shovill	lys__L
lane821s003041_shovill	mal__L
lane821s003041_shovill	malt
lane821s003041_shovill	malthx
lane821s003041_shovill	man
lane821s003041_shovill	mg2
lane821s003041_shovill	mn2
lane821s003041_shovill	no3
lane821s003041_shovill	o2
lane821s003041_shovill	pnto__R
lane821s003041_shovill	pro__L
lane821s003041_shovill	rib__D
lane821s003041_shovill	ribflv
lane821s003041_shovill	s
lane821s003041_shovill	skm
lane821s003041_shovill	so4
lane821s003041_shovill	sucr
lane821s003041_shovill	thr__L
lane821s003041_shovill	trp__L
lane821s003041_shovill	tyr__L
lane821s003041_shovill	udcpp
lane821s003041_shovill	uri
lane821s003041_shovill	zn2
lane821s003043_bin.1.s	25dkglcn
lane821s003043_bin.1.s	3amp
lane821s003043_bin.1.s	3gmp
lane821s003043_bin.1.s	3mb
lane821s003043_bin.1.s	LalaDgluMdapDala
lane821s003043_bin.1.s	acac
lane821s003043_bin.1.s	arg__L
lane821s003043_bin.1.s	aso4
lane821s003043_bin.1.s	asp__L
lane821s003043_bin.1.s	ca2
lane821s003043_bin.1.s	carn
lane821s003043_bin.1.s	cellb
lane821s003043_bin.1.s	cgly
lane821s003043_bin.1.s	chor
lane821s003043_bin.1.s	cl
lane821s003043_bin.1.s	cmp
lane821s003043_bin.1.s	coa
lane821s003043_bin.1.s	cobalt2
lane821s003043_bin.1.s	cyan
lane821s003043_bin.1.s	cys__L
lane821s003043_bin.1.s	dtmp
lane821s003043_bin.1.s	fe2
lane821s003043_bin.1.s	fol
lane821s003043_bin.1.s	forglu
lane821s003043_bin.1.s	fru
lane821s003043_bin.1.s	g6p_B
lane821s003043_bin.1.s	gam
lane821s003043_bin.1.s	glc__D
lane821s003043_bin.1.s	glcur
lane821s003043_bin.1.s	gln__L
lane821s003043_bin.1.s	glu__D
lane821s003043_bin.1.s	glucan6
lane821s003043_bin.1.s	gly_asn__L
lane821s003043_bin.1.s	glyc3p
lane821s003043_bin.1.s	gua
lane821s003043_bin.1.s	h
lane821s003043_bin.1.s	k
lane821s003043_bin.1.s	mal__L
lane821s003043_bin.1.s	malt
lane821s003043_bin.1.s	malthx
lane821s003043_bin.1.s	man
lane821s003043_bin.1.s	mg2
lane821s003043_bin.1.s	mn2
lane821s003043_bin.1.s	nh4
lane821s003043_bin.1.s	nmn
lane821s003043_bin.1.s	no2
lane821s003043_bin.1.s	no3
lane821s003043_bin.1.s	no
lane821s003043_bin.1.s	o2
lane821s003043_bin.1.s	orn
lane821s003043_bin.1.s	phe__L
lane821s003043_bin.1.s	pyr
lane821s003043_bin.1.s	ribflv
lane821s003043_bin.1.s	s
lane821s003043_bin.1.s	so4
lane821s003043_bin.1.s	sucr
lane821s003043_bin.1.s	tet
lane821s003043_bin.1.s	thm
lane821s003043_bin.1.s	trp__L
lane821s003043_bin.1.s	tsul
lane821s003043_bin.1.s	udcpp
lane821s003043_bin.1.s	val__L
lane821s003043_bin.1.s	xyl3
lane821s003043_bin.1.s	xyl__D
lane821s003043_bin.1.s	xylan4
lane821s003043_bin.1.s	xylan8
lane821s003043_bin.1.s	zn2
lane821s003043_bin.1.s	cu2
lane821s003044_shovill	R_sink_2ohph_c
lane821s003044_shovill	R_sink_mobd_c
lane821s003044_shovill	12ppd__R
lane821s003044_shovill	23camp
lane821s003044_shovill	23ccmp
lane821s003044_shovill	23cgmp
lane821s003044_shovill	23cump
lane821s003044_shovill	23dappa
lane821s003044_shovill	25dkglcn
lane821s003044_shovill	3amp
lane821s003044_shovill	3hcinnm
lane821s003044_shovill	3mb
lane821s003044_shovill	3ump
lane821s003044_shovill	4abut
lane821s003044_shovill	4hpro_LT
lane821s003044_shovill	abt__L
lane821s003044_shovill	akg
lane821s003044_shovill	arg__L
lane821s003044_shovill	asp__D
lane821s003044_shovill	bz
lane821s003044_shovill	ca2
lane821s003044_shovill	cellb
lane821s003044_shovill	cgly
lane821s003044_shovill	cit
lane821s003044_shovill	cl
lane821s003044_shovill	cobalt2
lane821s003044_shovill	ctbt
lane821s003044_shovill	cu2
lane821s003044_shovill	cytd
lane821s003044_shovill	dca
lane821s003044_shovill	ddca
lane821s003044_shovill	dextrin
lane821s003044_shovill	drib
lane821s003044_shovill	dxyl
lane821s003044_shovill	eths
lane821s003044_shovill	ethso3
lane821s003044_shovill	etoh
lane821s003044_shovill	fe2
lane821s003044_shovill	fe3dcit
lane821s003044_shovill	fe3pyovd_kt
lane821s003044_shovill	feenter
lane821s003044_shovill	fol
lane821s003044_shovill	fru
lane821s003044_shovill	frulys
lane821s003044_shovill	fuc
lane821s003044_shovill	fum
lane821s003044_shovill	g3pc
lane821s003044_shovill	gal_bD
lane821s003044_shovill	gal
lane821s003044_shovill	galct__D
lane821s003044_shovill	galctn__D
lane821s003044_shovill	galctr__D
lane821s003044_shovill	galur
lane821s003044_shovill	gam
lane821s003044_shovill	glc__D
lane821s003044_shovill	glcr
lane821s003044_shovill	gln__L
lane821s003044_shovill	gly_asn__L
lane821s003044_shovill	glyc3p
lane821s003044_shovill	glyc
lane821s003044_shovill	h2o
lane821s003044_shovill	h
lane821s003044_shovill	ile__L
lane821s003044_shovill	indole
lane821s003044_shovill	k
lane821s003044_shovill	lcts
lane821s003044_shovill	leu__L
lane821s003044_shovill	lys__L
lane821s003044_shovill	mal__D
lane821s003044_shovill	mal__L
lane821s003044_shovill	malt
lane821s003044_shovill	malthx
lane821s003044_shovill	malttr
lane821s003044_shovill	maltttr
lane821s003044_shovill	man
lane821s003044_shovill	melib
lane821s003044_shovill	meoh
lane821s003044_shovill	met_L_ala__L
lane821s003044_shovill	met__D
lane821s003044_shovill	met__L
lane821s003044_shovill	metox__R
lane821s003044_shovill	metox
lane821s003044_shovill	mg2
lane821s003044_shovill	mn2
lane821s003044_shovill	mnl
lane821s003044_shovill	mobd
lane821s003044_shovill	mso3
lane821s003044_shovill	nh4
lane821s003044_shovill	no2
lane821s003044_shovill	no3
lane821s003044_shovill	o2
lane821s003044_shovill	oaa
lane821s003044_shovill	ocdca
lane821s003044_shovill	ocdcea
lane821s003044_shovill	octa
lane821s003044_shovill	orot
lane821s003044_shovill	oxa
lane821s003044_shovill	phe__L
lane821s003044_shovill	pheme
lane821s003044_shovill	pi
lane821s003044_shovill	pnto__R
lane821s003044_shovill	ppa
lane821s003044_shovill	ppap
lane821s003044_shovill	ppoh
lane821s003044_shovill	pro__L
lane821s003044_shovill	progly
lane821s003044_shovill	pta
lane821s003044_shovill	ptrc
lane821s003044_shovill	pyovd_kt
lane821s003044_shovill	pyr
lane821s003044_shovill	raffin
lane821s003044_shovill	rbt
lane821s003044_shovill	rib__D
lane821s003044_shovill	rmn
lane821s003044_shovill	salchs4
lane821s003044_shovill	salchs4fe
lane821s003044_shovill	sbt__D
lane821s003044_shovill	skm
lane821s003044_shovill	so3
lane821s003044_shovill	so4
lane821s003044_shovill	spmd
lane821s003044_shovill	succ
lane821s003044_shovill	sucr
lane821s003044_shovill	sula
lane821s003044_shovill	sulfac
lane821s003044_shovill	tartr__D
lane821s003044_shovill	tartr__L
lane821s003044_shovill	taur
lane821s003044_shovill	thm
